COD_SECRE;ANNO;SPD_SECRETARIA;SPD_COD_SECRE;SPD_COD_DEPTO;SPD_NOMBRE_DEPTO;SPD_COD_MUN;SPD_NOMBRE_MUN;ID_EE;SPD_DANE_EE;SPD_NOM_ESTABLECIMIENTO;ID_SEDE;SPD_DANE_SEDE;SPD_NOMBRE_SEDE;TIPO_DOC;SPD_RAZON_DESERC_TRABAJAR;SPD_RAZON_DESERC_PADRES_A_TEMPRANA_EDAD;SPD_RAZON_DESERC_SALUD_DEL_ESTUDIANTE;SPD_RAZON_DESERC_EXTRAEDAD;SPD_RAZON_DESERC_BAJO_RENDIMIENTO_ESCOLAR;SPD_RAZON_DESERC_PROBLEMAS_DE_LECTURA;SPD_RAZON_DESERC_PROBLEMAS_DE_ESCRITURA;SPD_RAZON_DESERC_PROBLEMAS_DE_ORALIDAD;SPD_RAZON_DESERC_EXPULSION_DE_ESTUDIANTE;SPD_RAZON_DESERC_REPITENCIA;SPD_RAZON_DESERC_POCO_GUSTO_POR_EL_ESTUDIO;SPD_RAZON_DESERC_DIFICULTADES_ACADEMICAS;SPD_RAZON_DESERC_LAS_METODOLOGÍAS_Y_PROCESOS_PEDAGÓGICOS_NO_RESPONDEN_A_SUS_PARTICULARIDADES;SPD_RAZON_DESERC_NO_EXISTE_FORMACIÓN_SOBRE_PLAN_DE_VIDA;SPD_RAZON_DESERC_NO_EXISTE_ORIENTACIÓN_SOCIO-OCUPACIONAL;SPD_RAZON_DESERC_PIENSA_QUE_EL_ESTUDIO_NO_LE_SERVIRÁ_DE_NADA;SPD_RAZON_DESERC_CAMBIO_DE_RESIDENCIA;SPD_RAZON_DESERC_DESEMPLEO_DE_LOS_PADRES_O_ACUDIENTES;SPD_RAZON_DESERC_MUERTE_DE_LOS_PADRES;SPD_RAZON_DESERC_DESPLAZAMIENTO_FORZADO;SPD_RAZON_DESERC_POCA_IMPORTANCIA_A_LA_EDUCACIÓN_POR_PARTE_DE_LOS_PADRES_O_ACUDIENTES;SPD_RAZON_DESERC_CAMBIO_DE_PAIS;SPD_RAZON_DESERC_HACINAMIENTO;SPD_RAZON_DESERC_PROBLEMAS_INFRAESTRUCTURA;SPD_RAZON_DESERC_TRATO_AGRESIVO;SPD_RAZON_DESERC_DISCRIMINACION;SPD_RAZON_DESERC_ESTABLECIMIENTO_EN_ZONA_NO_SEGURA;SPD_RAZON_DESERC_ESTABLECIMIENTO_EN_ZONA_LEJANA;SPD_RAZON_DESERC_ESTABLECIMIENTO_EN_ZONA_DE_DESASTRES;SPD_RAZON_DESERC_OFERTA_INCOMPLETA_DE_GRADOS;SPD_RAZON_DESERC_PLANTA_DOCENTE_INCOMPLETA;SPD_RAZON_DESERC_INSUFICIENCIA_ATENCION_PSICOSOCIAL;SPD_RAZON_DESERC_PRACTICAS_PEDAGOGICAS_INADECUADAS;SPD_RAZON_DESERC_JORNADAS_NO_ADECUADAS_AL_TIEMPO_DEL_ESTUDIANTE;SPD_RAZON_DESERC_COSTOS_EDUCATIVOS;SPD_RAZON_DESERC_OFERTA_NO_INCLUSIVA;SPD_RAZON_DESERC_CONFLICTOS_ENTRE_ESTUDIANTES;SPD_RAZON_DESERC_CONFLICTOS_ENTRE_DOCENTES;SPD_RAZON_DESERC_CONFLICTOS_ENTRE_DIRECTIVOS;SPD_RAZON_DESERC_CONFLICTOS_ENTRE_ESTUDIANTES_Y_DOCENTES;SPD_RAZON_DESERC_CONFLICTOS_ENTRE_ESTUDIANTES_Y_DIRECTIVOS;SPD_RAZON_DESERC_CONFLICTOS_ENTRE_DOCENTES_Y_DIRECTIVOS;SPD_RAZON_DESERC_PANDILLISMO;SPD_RAZON_DESERC_PROSTITUCION;SPD_RAZON_DESERC_DROGADICCION;SPD_RAZON_DESERC_PRESENCIA_DE_GRUPOS_ARMADOS;SPD_RAZON_DESERC_INSEGURIDAD;SPD_RAZON_DESERC_ACOSO_ESCOLAR;SPD_RAZON_DESERC_MATONEO_ESCOLAR_(BULLYING);SPD_RAZON_DESERC_PRESENCIA_DE_MINAS;SPD_RAZON_DESERC_RIESGO_DE_RECLUTAMIENTO;SPD_RAZON_DESERC_CULTIVOS_ILICITOS;SPD_RAZON_DESERC_DISTANCIA_HOGAR_AL_ESTABLECIMIENTO;SPD_RAZON_DESERC_OTRAS;apoyo academico;srpa;ANNO_INF;CODIGO_SED;SECRETARIA;DEPTO;MUN_CODIGO;Divipola_MUNICIPIO;DANE_EE;NOMBRE_ESTABLECIMIENTO;DANE_SEDE;NOMBRE_SEDE;CONS_SEDE;DEPTO_DE_EXPEDICION_DOC;MUN_DE_EXPEDICION_DOC;RES_DEPTO;RES_MUN;ESTRATO;SISBEN;NAC_DEPTO;NAC_MUN;GENERO;POBLACION_VICTIMA_CONFLICTO;DPTO_EXP;MUN_EXP;PROVIENE_DEL_SECTOR_PRIVADO;PROVIENE_DE_OTRO_MUNICIPIO;TIPO_DE_DISCAPACIDAD;CAPACIDADES_EXCEPCIONALES;ETNIA;RESGUARDO;INS_FAMILIAR;JORNADA;CARACTER;ESPECIALIDAD;GRADO;GRUPO;METODOLOGIA;SUBSIDIADO;REPITENTE;NUEVO;SITUACION_ACADEMICA_AÑO_ANTERIOR;CONDICION_DEL_ALUMNO_AL_FINALIZAR_EL_AÑO_ANTERIOR;FUE_RECU;ZONA__ALU;MADRE_CABEZA_DE_FAMILIA;BENEF._MADRE_CABEZA_DE_FLIA;BENEF._VETERANOS;BENEF.HERORES;INTERNADO;NUM_CONVENIO;SEDE_ID;ESTADOSEDE;EST_ID;SECTOR;CALENDARIO;ZONA_DE_ATENCIÓN;EDAD;NIVEL_CONPES;MES_FINAL;MESES_ATENCION_6A;04_ATENDIDO;04_CODIGO_SED;05_ATENDIDO;05_CODIGO_SED;06_ATENDIDO;06_CODIGO_SED;07_ATENDIDO;07_CODIGO_SED;08_ATENDIDO;08_CODIGO_SED;09_ATENDIDO;09_CODIGO_SED;10_ATENDIDO;10_CODIGO_SED;11_ATENDIDO;11_CODIGO_SED;CONPES_POB_ATENDIDA;COD_SED;INDICE_DE_DESERCION;FECHA_CORTE
188;2025;CALI;188;76;VALLE DEL CAUCA;76001;CALI;2243;176001016491;INSTITUCION EDUCATIVA TECNICA GABRIEL GARCIA MARQUEZ;63459;176001015983;SEDE MARTHA LUCIA AGUDELO MARTINEZ;RC:REGISTRO CIVIL DE NACIMIENTO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;2025;188;CALI;VALLE DEL CAUCA;1;CALI;176001016491;INSTITUCION EDUCATIVA TECNICA GABRIEL GARCIA MARQUEZ;176001015983;SEDE MARTHA LUCIA AGUDELO MARTINEZ;17600101649102;;;;;ESTRATO 2;;;;FEMENINO;NO ES POBLACION VICTIMA;;;SI;NO;;;NEGRITUDES;NO APLICA;NO APLICA;MAÑANA;NO APLICA;NO APLICA;GRADO 0;0001;NIÑOS Y JÓVENES;NO;NO;SI;;;SGP;URBANA;NO;NO;NO;NO;NINGUNO;;45158;956;15800;OFICIAL;A;URBANA;5;BÁSICA PRIMARIA;10;7;;;;;;;;;;;;;;;0;188;;188;;2025-12-13 08:12:16.473
188;2025;CALI;188;76;VALLE DEL CAUCA;76001;CALI;2236;176001025946;INSTITUCION EDUCATIVA SANTA ROSA;63477;176001025946;INSTITUCION EDUCATIVA SANTA ROSA - SEDE PRINCIPAL;NES:NÚMERO ESTABLECIDO POR LA SECRETARÍA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;2025;188;CALI;VALLE DEL CAUCA;1;CALI;176001025946;INSTITUCION EDUCATIVA SANTA ROSA;176001025946;INSTITUCION EDUCATIVA SANTA ROSA - SEDE PRINCIPAL;17600102594601;;;;;NO APLICA;;;;MASCULINO;NO ES POBLACION VICTIMA;;;SI;NO;;;NO APLICA;NO APLICA;NO APLICA;TARDE;NO APLICA;NO APLICA;SEXTO;0602;NIÑOS Y JÓVENES;NO;NO;SI;;;SGP;URBANA;NO;NO;NO;NO;NINGUNO;;45140;956;15793;OFICIAL;A;URBANA;13;MEDIA;10;7;;;;;;;;;;;;;;;0;188;;188;;2025-12-13 08:12:16.57
188;2025;CALI;188;76;VALLE DEL CAUCA;76001;CALI;2293;176001001770;INSTITUCION EDUCATIVA EUSTAQUIO PALACIOS;63309;176001001770;INSTITUCION EDUCATIVA EUSTAQUIO PALACIOS - SEDE PRINCIPAL;PPT: PERMISO DE PROTECCIÃ¿N TEMPORAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025;188;CALI;VALLE DEL CAUCA;1;CALI;176001001770;INSTITUCION EDUCATIVA EUSTAQUIO PALACIOS;176001001770;INSTITUCION EDUCATIVA EUSTAQUIO PALACIOS - SEDE PRINCIPAL;17600100177001;;;;;ESTRATO 2;;;;MASCULINO;NO ES POBLACION VICTIMA;;;SI;NO;;;NO APLICA;NO APLICA;NO APLICA;MAÑANA;NO APLICA;NO APLICA;GRADO 0;0002;NIÑOS Y JÓVENES;NO;NO;SI;;;SGP;URBANA;NO;NO;NO;NO;NINGUNO;;45596;956;15193;OFICIAL;A;URBANA;5;BÁSICA PRIMARIA;10;7;;;;;;;;;;;;;;;0;188;;188;;2025-12-13 08:12:16.57
188;2025;CALI;188;76;VALLE DEL CAUCA;76001;CALI;969594;176001800052;INSTITUCION EDUCATIVA OFICIAL  LLANO VERDE;1154719;176001800052;INSTITUCION EDUCATIVA OFICIAL LLANO VERDE  - SEDE PRINCIPAL;RC:REGISTRO CIVIL DE NACIMIENTO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;2025;188;CALI;VALLE DEL CAUCA;1;CALI;176001800052;INSTITUCION EDUCATIVA OFICIAL  LLANO VERDE;176001800052;INSTITUCION EDUCATIVA OFICIAL LLANO VERDE  - SEDE PRINCIPAL;17600180005201;VALLE DEL CAUCA;CALI;VALLE DEL CAUCA;CALI;ESTRATO 2;;VALLE DEL CAUCA;CALI;FEMENINO;NO ES POBLACION VICTIMA;;;NO;SI;;;NO APLICA;NO APLICA;NO APLICA;MAÑANA;NO APLICA;NO APLICA;GRADO 0;0004;NIÑOS Y JÓVENES;SI;NO;SI;;;SGP;URBANA;NO;NO;NO;NO;NINGUNO;4143.010.26.1.0379.2025;187867;956;143987;OFICIAL;A;URBANA;5;BÁSICA PRIMARIA;9;6;;;;;;;;;;;;;;;0;188;;188;;2025-12-13 08:12:16.593
188;2025;CALI;188;76;VALLE DEL CAUCA;76001;CALI;2239;176001020693;INSTITUCION EDUCATIVA HUMBERTO JORDAN MAZUERA;63286;376001017608;MIGUEL CAMACHO PEREA;RC:REGISTRO CIVIL DE NACIMIENTO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025;188;CALI;VALLE DEL CAUCA;1;CALI;176001020693;INSTITUCION EDUCATIVA HUMBERTO JORDAN MAZUERA;376001017608;MIGUEL CAMACHO PEREA;17600102069302;;;;;ESTRATO 2;;;;MASCULINO;NO ES POBLACION VICTIMA;;;SI;NO;;;NO APLICA;NO APLICA;NO APLICA;MAÑANA;NO APLICA;NO APLICA;PRIMERO;0101;NIÑOS Y JÓVENES;NO;NO;SI;;;SGP;URBANA;NO;NO;NO;NO;NINGUNO;;45049;956;15796;OFICIAL;A;URBANA;6;BÁSICA SECUNDARIA;10;7;;;;;;;;;;;;;;;0;188;;188;;2025-12-13 08:12:04.953
188;2025;CALI;188;76;VALLE DEL CAUCA;76001;CALI;2216;276001011354;INSTITUCION EDUCATIVA MONTEBELLO;63594;276001025452;SEDE SAN PEDRO APOSTOL;PPT: PERMISO DE PROTECCIÃ¿N TEMPORAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025;188;CALI;VALLE DEL CAUCA;1;CALI;276001011354;INSTITUCION EDUCATIVA MONTEBELLO;276001025452;SEDE SAN PEDRO APOSTOL;27600101135402;BOGOTÁ, D.C.;BOGOTÁ, D.C.;VALLE DEL CAUCA;CALI;ESTRATO 1;;VALLE DEL CAUCA;CALI;FEMENINO;NO ES POBLACION VICTIMA;;;NO;SI;;;NO APLICA;NO APLICA;NO APLICA;ÚNICA;NO APLICA;NO APLICA;GRADO 0;0003;NIÑOS Y JÓVENES;NO;NO;SI;;;SGP;RURAL;NO;NO;NO;NO;NINGUNO;;71959;956;15773;OFICIAL;A;RURAL;4;BÁSICA PRIMARIA;4;1;;;;;;;;;;;;;;;0;188;;188;;2025-12-13 08:12:04.97
188;2025;CALI;188;76;VALLE DEL CAUCA;76001;CALI;2216;276001011354;INSTITUCION EDUCATIVA MONTEBELLO;63594;276001025452;SEDE SAN PEDRO APOSTOL;PPT: PERMISO DE PROTECCIÃ¿N TEMPORAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025;188;CALI;VALLE DEL CAUCA;1;CALI;276001011354;INSTITUCION EDUCATIVA MONTEBELLO;276001025452;SEDE SAN PEDRO APOSTOL;27600101135402;BOGOTÁ, D.C.;BOGOTÁ, D.C.;VALLE DEL CAUCA;CALI;ESTRATO 1;;VALLE DEL CAUCA;CALI;MASCULINO;NO ES POBLACION VICTIMA;;;NO;SI;;;NO APLICA;NO APLICA;NO APLICA;ÚNICA;NO APLICA;NO APLICA;GRADO 0;0001;NIÑOS Y JÓVENES;NO;NO;SI;;;SGP;RURAL;NO;NO;NO;NO;NINGUNO;;71959;956;15773;OFICIAL;A;RURAL;5;BÁSICA PRIMARIA;7;4;;;;;;;;;;;;;;;0;188;;188;;2025-12-13 08:12:04.973
188;2025;CALI;188;76;VALLE DEL CAUCA;76001;CALI;2238;176001022360;INSTITUCION EDUCATIVA TECNICA COMERCIAL LAS AMERICAS;63471;176001003969;GABRIEL MONTAÑO;PPT: PERMISO DE PROTECCIÃ¿N TEMPORAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;2025;188;CALI;VALLE DEL CAUCA;1;CALI;176001022360;INSTITUCION EDUCATIVA TECNICA COMERCIAL LAS AMERICAS;176001003969;GABRIEL MONTAÑO;17600102236003;;;;;ESTRATO 2;;;;MASCULINO;NO ES POBLACION VICTIMA;;;SI;NO;;;NO APLICA;NO APLICA;NO APLICA;ÚNICA;NO APLICA;NO APLICA;SEGUNDO;0201;NIÑOS Y JÓVENES;NO;NO;SI;;;SGP;URBANA;NO;NO;NO;NO;NINGUNO;;72911;956;15795;OFICIAL;A;URBANA;7;BÁSICA SECUNDARIA;10;7;;;;;;;;;;;;;;;0;188;;188;;2025-12-13 08:12:05.003
188;2025;CALI;188;76;VALLE DEL CAUCA;76001;CALI;1598811;176001800206;INSTITUCION EDUCATIVA GENERAL JOSE MARIA CABAL;1361722;176001800206;INSTITUCION EDUCATIVA GENERAL JOSE MARIA CABAL-SEDE PRINCIPAL;TI:TARJETA DE IDENTIDAD;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;2025;188;CALI;VALLE DEL CAUCA;1;CALI;176001800206;INSTITUCION EDUCATIVA GENERAL JOSE MARIA CABAL;176001800206;INSTITUCION EDUCATIVA GENERAL JOSE MARIA CABAL-SEDE PRINCIPAL;17600180020601;VALLE DEL CAUCA;CALI;VALLE DEL CAUCA;CALI;NO APLICA;;VALLE DEL CAUCA;CALI;MASCULINO;NO ES POBLACION VICTIMA;;;NO;SI;;;NO APLICA;NO APLICA;NO APLICA;ÚNICA;NO APLICA;NO APLICA;CUARTO;0401;NIÑOS Y JÓVENES;NO;NO;SI;;;SGP;URBANA;NO;NO;NO;NO;NINGUNO;;190779;956;153836;OFICIAL;A;URBANA;9;BÁSICA SECUNDARIA;6;3;;;;;;;;;;;;;;;0;188;;188;;2025-12-13 08:12:05.03
188;2025;CALI;188;76;VALLE DEL CAUCA;76001;CALI;2231;176001030788;INSTITUCION EDUCATIVA TECNICA CIUDADELA DESEPAZ;1806731;176001800401;PROGRESANDO JUNTOS;TI:TARJETA DE IDENTIDAD;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;2025;188;CALI;VALLE DEL CAUCA;1;CALI;176001030788;INSTITUCION EDUCATIVA TECNICA CIUDADELA DESEPAZ;176001800401;PROGRESANDO JUNTOS;17600103078803;VALLE DEL CAUCA;CALI;VALLE DEL CAUCA;CALI;ESTRATO 1;;VALLE DEL CAUCA;CALI;MASCULINO;NO ES POBLACION VICTIMA;;;NO;SI;;;NO APLICA;NO APLICA;NO APLICA;ÚNICA;NO APLICA;NO APLICA;SEGUNDO;0201;NIÑOS Y JÓVENES;NO;NO;SI;;;SGP;URBANA;NO;NO;NO;NO;NINGUNO;;198660;956;15788;OFICIAL;A;URBANA;8;BÁSICA SECUNDARIA;8;5;;;;;;;;;;;;;;;0;188;;188;;2025-12-13 08:12:32.397
188;2025;CALI;188;76;VALLE DEL CAUCA;76001;CALI;102031;376001043455;INSTITUCION EDUCATIVA NELSON GARCÉS VERNAZA;178135;376001043455;INSTITUCION EDUCATIVA NELSON GARCÉS VERNAZA  - SEDE PRINCIPAL;PPT: PERMISO DE PROTECCIÃ¿N TEMPORAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;2025;188;CALI;VALLE DEL CAUCA;1;CALI;376001043455;INSTITUCION EDUCATIVA NELSON GARCÉS VERNAZA;376001043455;INSTITUCION EDUCATIVA NELSON GARCÉS VERNAZA  - SEDE PRINCIPAL;37600104345501;BOGOTÁ, D.C.;BOGOTÁ, D.C.;VALLE DEL CAUCA;CALI;ESTRATO 1;;VALLE DEL CAUCA;CALI;MASCULINO;NO ES POBLACION VICTIMA;;;NO;SI;;;NO APLICA;NO APLICA;NO APLICA;ÚNICA;NO APLICA;NO APLICA;NOVENO;0901;NIÑOS Y JÓVENES;NO;SI;SI;;;SGP;RURAL;NO;NO;NO;NO;NINGUNO;;155464;956;115113;OFICIAL;A;URBANA;15;MEDIA;5;2;;;;;;;;;;;;;;;0;188;;188;;2025-12-13 08:12:32.41
188;2025;CALI;188;76;VALLE DEL CAUCA;76001;CALI;2282;176001003195;INSTITUCION EDUCATIVA JOSE ANTONIO GALAN;63562;176001003195;INSTITUCION EDUCATIVA JOSE ANTONIO GALAN;PPT: PERMISO DE PROTECCIÃ¿N TEMPORAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;2025;188;CALI;VALLE DEL CAUCA;1;CALI;176001003195;INSTITUCION EDUCATIVA JOSE ANTONIO GALAN;176001003195;INSTITUCION EDUCATIVA JOSE ANTONIO GALAN;17600100319501;BOGOTÁ, D.C.;BOGOTÁ, D.C.;VALLE DEL CAUCA;CALI;ESTRATO 2;;VALLE DEL CAUCA;CALI;MASCULINO;NO ES POBLACION VICTIMA;;;NO;SI;;;NO APLICA;NO APLICA;NO APLICA;ÚNICA;NO APLICA;NO APLICA;SEPTIMO;0703;CAMINAR EN SECUNDARIA I;NO;NO;SI;;;SGP;URBANA;NO;NO;NO;NO;NINGUNO;;72620;956;15575;OFICIAL;A;URBANA;14;MEDIA;8;4;;;;;;;;;;;;;;;0;188;;188;;2025-12-13 08:12:32.46
188;2025;CALI;188;76;VALLE DEL CAUCA;76001;CALI;2269;176001005121;INSTITUCION EDUCATIVA TECNICO COMERCIAL VILLA DEL SUR;63501;176001002962;SUSANA VINASCO DE QUINTANA;TI:TARJETA DE IDENTIDAD;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;2025;188;CALI;VALLE DEL CAUCA;1;CALI;176001005121;INSTITUCION EDUCATIVA TECNICO COMERCIAL VILLA DEL SUR;176001002962;SUSANA VINASCO DE QUINTANA;17600100512102;VALLE DEL CAUCA;CALI;VALLE DEL CAUCA;CALI;ESTRATO 3;;VALLE DEL CAUCA;CALI;FEMENINO;NO ES POBLACION VICTIMA;;;SI;SI;;;NO APLICA;NO APLICA;NO APLICA;ÚNICA;NO APLICA;NO APLICA;QUINTO;0501;NIÑOS Y JÓVENES;NO;NO;SI;;;SGP;URBANA;NO;NO;NO;NO;NINGUNO;;72098;956;15318;OFICIAL;A;URBANA;12;BÁSICA SECUNDARIA;5;2;;;;;;;;;;;;;;;0;188;;188;;2025-12-13 08:12:32.487
188;2025;CALI;188;76;VALLE DEL CAUCA;76001;CALI;2290;176001001818;INSTITUCION EDUCATIVA DE SANTA LIBRADA;63399;176001005431;SEDE REPUBLICA DE MEXICO;TI:TARJETA DE IDENTIDAD;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;2025;188;CALI;VALLE DEL CAUCA;1;CALI;176001001818;INSTITUCION EDUCATIVA DE SANTA LIBRADA;176001005431;SEDE REPUBLICA DE MEXICO;17600100181806;;;;;ESTRATO 3;;;;MASCULINO;NO ES POBLACION VICTIMA;;;SI;NO;;;NO APLICA;NO APLICA;NO APLICA;ÚNICA;NO APLICA;NO APLICA;TERCERO;0301;NIÑOS Y JÓVENES;NO;NO;SI;;;SGP;URBANA;NO;NO;NO;NO;NINGUNO;;72612;956;15731;OFICIAL;A;URBANA;8;BÁSICA SECUNDARIA;10;7;;;;;;;;;;;;;;;0;188;;188;;2025-12-13 08:12:42.573
188;2025;CALI;188;76;VALLE DEL CAUCA;76001;CALI;2237;176001024273;INSTITUCION EDUCATIVA  JESUS VILLAFANE FRANCO;63475;176001024273;INSTITUCION EDUCATIVA JESUS VILLAFANE FRANCO - SEDE PRINCIPAL;TI:TARJETA DE IDENTIDAD;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;2025;188;CALI;VALLE DEL CAUCA;1;CALI;176001024273;INSTITUCION EDUCATIVA  JESUS VILLAFANE FRANCO;176001024273;INSTITUCION EDUCATIVA JESUS VILLAFANE FRANCO - SEDE PRINCIPAL;17600102427301;VALLE DEL CAUCA;CALI;VALLE DEL CAUCA;CALI;ESTRATO 1;;VALLE DEL CAUCA;CALI;FEMENINO;NO ES POBLACION VICTIMA;;;NO;SI;;;NEGRITUDES;NO APLICA;BIENESTAR FAMILIAR;MAÑANA;NO APLICA;NO APLICA;CUARTO;0403;NIÑOS Y JÓVENES;NO;NO;SI;;;SGP;URBANA;NO;NO;NO;NO;NINGUNO;;45142;956;15794;OFICIAL;A;URBANA;10;BÁSICA SECUNDARIA;7;4;;;;;;;;;;;;;;;0;188;;188;;2025-12-13 08:12:42.677
188;2025;CALI;188;76;VALLE DEL CAUCA;76001;CALI;2289;176001001826;INSTITUCION EDUCATIVA JOSE MANUEL SAAVEDRA GALINDO;63407;176001001826;INSTITUCION EDUCATIVA JOSE MANUEL SAAVEDRA GALINDO;PPT: PERMISO DE PROTECCIÃ¿N TEMPORAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025;188;CALI;VALLE DEL CAUCA;1;CALI;176001001826;INSTITUCION EDUCATIVA JOSE MANUEL SAAVEDRA GALINDO;176001001826;INSTITUCION EDUCATIVA JOSE MANUEL SAAVEDRA GALINDO;17600100182601;BOGOTÁ, D.C.;BOGOTÁ, D.C.;VALLE DEL CAUCA;CALI;ESTRATO 3;;VALLE DEL CAUCA;CALI;FEMENINO;NO ES POBLACION VICTIMA;;;NO;SI;;;NO APLICA;NO APLICA;NO APLICA;MAÑANA;NO APLICA;NO APLICA;NOVENO;0901;NIÑOS Y JÓVENES;NO;NO;SI;;;SGP;URBANA;NO;NO;NO;NO;NINGUNO;;72906;956;15730;OFICIAL;A;URBANA;16;MEDIA;9;6;;;;;;;;;;;;;;;0;188;;188;;2025-12-13 08:12:42.697
188;2025;CALI;188;76;VALLE DEL CAUCA;76001;CALI;2243;176001016491;INSTITUCION EDUCATIVA TECNICA GABRIEL GARCIA MARQUEZ;63458;376001017438;SEDE ALFONSO BONILLA NAAR;TI:TARJETA DE IDENTIDAD;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;2025;188;CALI;VALLE DEL CAUCA;1;CALI;176001016491;INSTITUCION EDUCATIVA TECNICA GABRIEL GARCIA MARQUEZ;376001017438;SEDE ALFONSO BONILLA NAAR;17600101649103;VALLE DEL CAUCA;CALI;VALLE DEL CAUCA;CALI;ESTRATO 2;;VALLE DEL CAUCA;CALI;FEMENINO;SI ES POBLACION VICTIMA;;;NO;SI;;;AFRODESCENDIENTE;NO APLICA;NO APLICA;TARDE;NO APLICA;NO APLICA;ACELERACIÓN DEL APRENDIZAJE;9901;;NO;NO;SI;;;SGP;URBANA;NO;NO;NO;NO;NINGUNO;;45159;956;15800;OFICIAL;A;URBANA;10;BÁSICA SECUNDARIA;7;4;;;;;;;;;;;;;;;0;188;;188;;2025-12-13 08:12:43.053
188;2025;CALI;188;76;VALLE DEL CAUCA;76001;CALI;2254;176001008669;INSTITUCION EDUCATIVA JOSE HOLGUIN GARCES;63366;176001008669;INSTITUCION EDUCATIVA  JOSE HOLGUIN GARCES - SEDE PRINCIPAL;PPT: PERMISO DE PROTECCIÃ¿N TEMPORAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;2025;188;CALI;VALLE DEL CAUCA;1;CALI;176001008669;INSTITUCION EDUCATIVA JOSE HOLGUIN GARCES;176001008669;INSTITUCION EDUCATIVA  JOSE HOLGUIN GARCES - SEDE PRINCIPAL;17600100866901;;;;;ESTRATO 1;;;;FEMENINO;NO ES POBLACION VICTIMA;;;SI;NO;;;NO APLICA;NO APLICA;NO APLICA;MAÑANA;NO APLICA;NO APLICA;OCTAVO;0802;NIÑOS Y JÓVENES;NO;NO;SI;;;SGP;URBANA;NO;NO;NO;NO;NINGUNO;;147502;956;109391;OFICIAL;A;URBANA;14;MEDIA;10;7;;;;;;;;;;;;;;;0;188;;188;;2025-12-13 08:12:52.527
